P_NAME,Probability,ESI
Kepler-1783 b,56.21899392621572,30.930590000000002
Kepler-330 c,56.21106508268645,30.527785
Kepler-707 b,56.20706431529607,29.050826
Kepler-1694 b,56.20446550803254,29.957983
Kepler-191 c,56.20250221219064,31.663035
55 Cnc f,56.19702620239863,45.696022
Kepler-1529 b,56.194106056402255,26.173830999999996
Kepler-139 c,56.19375409454641,47.658546
EPIC 212297394 b,56.19230898359685,28.428653999999998
Kepler-176 d,56.181510396695955,31.131308
Kepler-1059 b,56.175084135143194,27.674860000000002
Kepler-221 c,56.15458230025137,22.331179000000002
K2-37 b,56.13888109892339,28.434057000000003
Kepler-1232 b,56.134170618686994,33.867423
K2-385 b,56.120507412847964,28.241422
Kepler-1148 b,56.119945818708985,27.164393999999998
Kepler-185 b,56.09450986932152,29.376191000000002
Kepler-1167 b,56.09403568269775,27.046578
Kepler-330 b,56.091645792243256,30.652348
Kepler-1604 b,56.08733020883465,28.310507
Kepler-975 b,56.08413935874365,28.390171
HD 82943 b,56.07158134584441,38.886003
Kepler-83 b,56.05833734406704,29.574097
Kepler-847 b,56.055795792701424,29.496684000000002
Kepler-191 b,56.055319613600616,31.240772
K2-268 d,56.039012821870145,28.973179
Kepler-1064 b,56.03379669555044,32.360787
HD 44219 b,56.02054308276915,38.130001
Kepler-1959 b,55.994863888834345,30.714053000000003
Kepler-237 b,55.98915458337635,29.3107
Kepler-246 c,55.98894381615089,31.05139
K2-80 c,55.98262292649324,29.341819
Kepler-196 b,55.96629889420647,32.008227
Kepler-1957 b,55.95449996359399,29.762483
Kepler-386 b,55.94125294193969,31.524364
TOI-561 d,55.931823446993526,27.291757
Kepler-1945 b,55.917073958094925,30.094782
Kepler-306 b,55.91246670731617,28.811360000000004
Kepler-141 c,55.905616896232814,29.998810999999996
Kepler-755 c,55.901292265170966,29.362808
Kepler-169 b,55.89332875418984,29.861868
Kepler-1126 b,55.876780491372,50.452199
K2-252 b,55.87571896806356,30.432215000000003
Kepler-237 c,55.873129466033156,27.052492
Kepler-776 b,55.86681270583621,29.800379
K2-268 b,55.85589036188557,28.276979
Kepler-1809 b,55.85145078002882,28.602107
PH2 b,55.847337401041514,41.422066
EPIC 206317286 b,55.8375320229633,29.585146
Kepler-243 c,55.833909963927915,31.583993
Kepler-1179 b,55.82951031891039,29.084484999999997
LHS 1478 b,55.82777820402536,35.288851
Kepler-1852 b,55.81807711562612,28.119072
Kepler-1356 b,55.81326838395652,27.832776999999997
Kepler-2001 b,55.81297323990505,29.468383
K2-285 b,55.795964794561634,23.160032
Kepler-1454 b,55.78536465261957,39.080802999999996
Kepler-404 b,55.78154915546746,31.894146
Kepler-1585 b,55.763247281844016,27.237064999999998
Kepler-190 c,55.76023844417196,28.836345
Kepler-1814 c,55.75759509679861,26.734786
HD 15337 c,55.755597691311706,27.859099999999998
Kepler-1413 b,55.73384819124478,30.045745
Kepler-151 c,55.731100265627525,31.955641
Kepler-1446 b,55.72907310767157,29.069494000000002
Kepler-250 b,55.725509749562015,30.083132000000003
K2-200 b,55.72462387229007,28.97906
Kepler-1037 b,55.716317593617944,28.912314
Kepler-211 b,55.70384483529233,29.655699000000002
Kepler-1756 b,55.69687596408328,28.417408
HD 235088 b,55.69382359222337,27.13412
Kepler-1690 b,55.692179582076086,66.103435
TOI-1416 b,55.688157004904994,27.479549
Kepler-404 c,55.67745208813295,30.860255
Kepler-1245 b,55.67504894300032,28.983589
Kepler-1195 b,55.670458387154696,27.000847999999998
Kepler-176 b,55.65659106270633,29.368041
Kepler-1698 b,55.643076039467516,29.437205
Kepler-1759 b,55.6209401183935,30.143470999999998
Kepler-78 b,55.61951337935855,29.031059999999997
K2-408 b,55.618945234083114,32.468373
HD 20794 d,55.611507155000595,45.065262
Kepler-519 b,55.604595262330136,31.867472000000003
Kepler-1245 c,55.59439999826032,28.643206999999997
Kepler-190 b,55.58912857249035,27.959642000000002
Kepler-1387 b,55.577304339725444,29.734233
Kepler-1404 b,55.5726949188006,29.386246
Kepler-601 b,55.56142751484549,27.086897999999998
K2-86 b,55.5407571810324,27.573058
K2-58 c,55.54060291524243,27.77031
Kepler-515 b,55.530487238572206,32.945862999999996
Kepler-755 b,55.516354116217165,26.836095
K2-198 c,55.51323356780801,28.799658
Kepler-247 b,55.50773157008371,27.87867
Kepler-1107 b,55.506333672220514,28.604819999999997
Kepler-181 b,55.50425945975246,29.326569000000003
Kepler-1166 b,55.50162012570834,35.959624
Kepler-1205 b,55.497703314852124,28.413438000000003
Kepler-1358 b,55.487466711477836,30.731392000000003
Kepler-916 b,55.47683330069987,35.222904
HD 39194 b,55.476582252480405,27.369631
Kepler-46 d,55.471435392107615,28.697878
Kepler-1813 b,55.46635460634981,28.723426000000003
Kepler-1940 b,55.46402522952,28.578736999999997
Kepler-1263 b,55.45879011846914,30.043861
Kepler-48 c,55.452966083450484,23.969001000000002
Kepler-931 b,55.44897426283379,30.185273000000002
Kepler-778 b,55.4431679869792,27.772635
Kepler-1537 b,55.4421249456207,29.272399
Kepler-1379 b,55.44054756690002,28.793988999999996
tau Cet g,55.4380678714459,33.89759
Kepler-1038 c,55.42490551166559,29.767511000000002
Kepler-1301 b,55.41782026736756,30.338621999999997
Kepler-290 d,55.41340020955308,29.218107999999997
Kepler-81 b,55.40261087667938,26.127256
Kepler-1841 b,55.39423319315158,34.397282000000004
K2-211 b,55.39346655590156,28.760551
Kepler-399 b,55.39161576158591,33.09576
NGTS-4 b,55.39005332864407,20.352501
Kepler-405 b,55.37784703407824,27.594746999999998
Kepler-221 b,55.37765223091143,27.375844
Kepler-477 b,55.37102035722443,27.672113999999997
Kepler-305 e,55.365940839728836,27.060503000000004
K2-209 b,55.36334818385414,29.568891000000004
K2-165 b,55.36202879153271,29.125684000000003
Kepler-1114 b,55.35918412352084,31.765120000000003
Kepler-1048 b,55.35707099163372,28.601661
Kepler-253 b,55.34963885324661,27.994487
K2-176 b,55.34719510168308,28.97791
Kepler-1967 b,55.34198184435095,31.162826
Kepler-1277 b,55.34097295663457,37.491732
Kepler-118 b,55.33845443866226,27.347748
K2-65 b,55.3374259781373,30.475893999999997
Kepler-1284 b,55.33077039703269,29.042257999999997
Kepler-1840 b,55.32107322874298,66.106477
K2-383 b,55.319659420511464,27.913095
Kepler-1317 b,55.31865210824772,27.675977000000003
TOI-1246 c,55.31435033844576,24.015501999999998
TOI-1062 b,55.31244127910858,24.823389000000002
HD 3167 b,55.3096582499308,27.179353
GJ 163 c,55.30866847163559,68.680696
Kepler-1221 b,55.299426242540434,28.526322999999998
Kepler-245 e,55.29555797471463,27.247765
Kepler-195 b,55.29391280621141,27.135903
K2-165 c,55.29109349320115,28.425976
TOI-262 b,55.29062406667513,31.656581
Kepler-821 b,55.288449493565935,28.927439999999997
Kepler-1873 b,55.271172543819105,27.365833000000002
Kepler-1498 b,55.26820795588945,40.550892
K2-192 b,55.26499465761805,28.557068
Kepler-215 e,55.263181201396854,42.14819
Kepler-273 b,55.259949529801005,28.303977000000003
Kepler-1076 b,55.25787731017619,30.720786999999998
K2-263 b,55.24981916300646,37.128647
Kepler-1164 b,55.24511357894143,29.91129
Kepler-273 c,55.2447887581456,27.113789
Kepler-276 d,55.243696502182694,31.676367
Kepler-339 b,55.239860775778915,29.093331
Kepler-1347 b,55.229186476273355,32.922455
Kepler-1541 b,55.22884609450021,30.935911
Kepler-1699 b,55.22077514199665,28.109499999999997
K2-138 d,55.219699602462455,24.448437000000002
Kepler-166 d,55.21746506077343,27.005288
Kepler-292 b,55.21302278802307,28.991721
Kepler-181 c,55.20733654448768,26.280732
K2-349 b,55.20129837775992,29.925286
K2-382 b,55.18701491007816,30.435881
Kepler-276 c,55.183977637297055,27.203194000000003
Kepler-292 c,55.175601128242015,28.629043
Kepler-656 c,55.17081346551328,29.271749000000003
Kepler-876 b,55.16623421802533,29.098671999999997
TOI-132 b,55.16274003421391,19.523969
Kepler-148 b,55.16041563899111,26.716771
CoRoT-7 b,55.15275170464895,27.120979000000002
Kepler-310 b,55.15196884270352,31.970038000000002
Kepler-1917 b,55.13105739332785,28.783599
Kepler-1894 c,55.12896083689546,29.835195
Kepler-629 b,55.12594365448748,29.738625000000003
Kepler-579 b,55.12271192944542,27.434381000000002
Kepler-137 c,55.11792326705311,30.383313
Kepler-1138 b,55.11771016288198,27.45711
TOI-763 b,55.11133708043318,24.76747
HD 95338 b,55.110773308932565,32.013492
Kepler-763 c,55.09862411270831,28.882049
Kepler-932 b,55.09654775613163,28.660712
HD 20794 c,55.09234175197707,36.457418000000004
K2-191 b,55.08880394047161,27.969887
K2-138 b,55.08547079532271,28.150879
Kepler-1530 c,55.08411963798101,28.197340999999998
Kepler-1932 b,55.07335043661016,27.869176
Kepler-1865 b,55.071256464049476,27.885958
Kepler-137 b,55.062639659016185,29.614903999999996
Kepler-1355 b,55.061960049586986,28.212328
Kepler-1243 b,55.058351273938946,30.372892
DMPP-3 A b,55.053709656925435,29.45082
Kepler-763 d,55.047738826050356,28.275864000000002
Kepler-1553 b,55.04732381267342,29.824665
Kepler-106 e,55.04470267656387,28.633401000000003
Kepler-1001 c,55.03067613567277,29.359262
Kepler-1313 b,55.02872184352574,27.264358
Kepler-1894 b,55.02622654277568,29.382719
Kepler-324 e,55.02615733675769,28.328405
HD 136352 b,55.02379705484652,28.343488
Kepler-18 b,55.0235904994003,25.75163
Kepler-85 d,55.02291392876134,32.770993999999995
Kepler-1251 b,55.022885458658294,37.071513
Kepler-1600 c,55.0164507048486,27.132994999999998
Kepler-149 c,55.01077952343363,40.262899000000004
Kepler-1693 b,55.00951405265513,31.0571
Kepler-106 c,54.99922072678379,24.348891000000002
Kepler-285 b,54.994047489134196,28.890753000000004
Kepler-289 b,54.992187875389014,29.604546
K2-111 b,54.990827538639266,26.587049
Kepler-1377 b,54.9906388469971,28.918746000000002
Kepler-1530 b,54.99046552774594,27.627156000000003
Kepler-107 e,54.987042242490354,22.198703000000002
Kepler-589 c,54.98625638163971,29.748852
Kepler-1139 b,54.985760794227545,29.100904
Kepler-139 d,54.98405437577932,27.724912000000003
HD 93963 A c,54.983771216323035,20.302976
Kepler-1415 b,54.98239010631446,28.782206
Kepler-97 b,54.98206219810408,28.163376
Kepler-1259 b,54.97848437176091,28.250351000000002
GJ 96 b,54.97760155855444,53.90935999999999
Kepler-646 b,54.97420280122452,28.649050999999996
EPIC 229004835 b,54.97185018647194,25.645062000000003
Kepler-851 b,54.961367499965526,28.68092
Kepler-1123 b,54.95948309258214,27.761877000000002
Kepler-260 c,54.95828952912901,42.953897000000005
Kepler-107 b,54.95570148241104,27.850034
TOI-1751 b,54.95115254205678,24.638365
K2-172 b,54.95039021714799,30.018019000000002
Kepler-1295 b,54.94955115583119,28.231869
Kepler-1476 b,54.94842093243893,29.148833000000003
Kepler-1671 b,54.936039834163694,29.218342000000003
K2-222 b,54.935795372042406,25.114950000000004
Kepler-1892 b,54.92842372506657,27.353688
K2-201 b,54.921175332842495,28.419896
HD 86226 c,54.91975102135878,24.944255000000002
Kepler-1965 b,54.917091266865604,36.779088
Kepler-756 b,54.91406317062006,29.330388000000003
Kepler-1028 b,54.90952004638181,28.891415999999996
Kepler-1420 b,54.90879206642493,29.827988
Kepler-1961 b,54.90626114612864,28.233424000000003
Kepler-322 c,54.90180739279996,27.785791999999997
Kepler-1108 b,54.89922362427421,28.718008
K2-226 b,54.89635293016449,28.152964000000004
Kepler-1198 b,54.89339394219114,29.278686999999998
Kepler-1281 b,54.891949656210556,27.703195
Kepler-888 b,54.88924967011203,40.998639
Kepler-760 c,54.8879931074853,28.269785
Kepler-744 b,54.88599242806042,29.560326999999997
TOI-2000 b,54.87288580869056,22.386598
Kepler-10 b,54.87202826047643,28.055312
Kepler-605 b,54.866290325188444,28.582010000000004
K2-279 b,54.865784363148876,29.976742
Kepler-1950 b,54.863237452252974,29.50023
Kepler-1692 b,54.862199290402394,30.421807
Kepler-962 b,54.85970106732097,27.942467999999998
TOI-733 b,54.859414499975614,26.125275
Kepler-1644 b,54.859391242375196,30.380338000000002
Kepler-1409 b,54.858900042507116,29.362
Kepler-1614 b,54.85568643484269,28.50525
Kepler-578 b,54.85441361726551,25.670305999999997
Kepler-1178 b,54.85328212358652,35.748142
Kepler-958 b,54.85114210824783,26.995651
Kepler-311 d,54.84962186090765,57.774218
Kepler-1012 b,54.84825452446335,29.471061999999996
Kepler-324 b,54.84471868637517,29.851543000000003
Kepler-775 b,54.84465980791563,29.114756000000003
Kepler-10 c,54.84158246226692,30.02536
K2-199 b,54.839727331722656,27.873821
Kepler-598 b,54.836635199217966,28.369130999999996
K2-224 b,54.83481322339787,28.254905
K2-141 b,54.833062300625265,27.887911999999996
Kepler-1856 b,54.82529247592151,26.920511
Kepler-375 b,54.82311579814278,30.140414
Kepler-262 b,54.8230363302526,30.685832
Kepler-936 b,54.82131483598613,30.038997000000002
EPIC 205950854 c,54.81854279491781,29.837609999999998
Kepler-905 b,54.81631216185254,29.017609
Kepler-179 b,54.809667432481845,27.578142
Kepler-523 b,54.80761868855293,26.597557
Kepler-1623 b,54.80757832673575,29.212031
Kepler-104 b,54.805599523445345,21.451956
Kepler-1392 b,54.80398982844714,28.817079
Kepler-100 c,54.80145129568301,25.105508
K2-13 b,54.801099316448166,33.737591
K2-169 b,54.79634498047834,29.690668999999996
Kepler-1153 b,54.7963145405512,27.006251999999996
Kepler-1891 b,54.79615474928948,28.320419
Kepler-262 c,54.78864356885447,31.48126
K2-189 b,54.78675305753466,28.111800999999996
Kepler-68 b,54.786480313368955,24.018701
HD 20794 b,54.784724641298446,30.992532
Kepler-150 b,54.78386307082303,29.247296
Kepler-1471 b,54.78343208350381,28.724244
K2-158 c,54.78233369917654,29.54401
Kepler-244 c,54.78080576342379,27.014100000000003
Kepler-1342 b,54.7720669971168,27.390024
Kepler-1191 b,54.77096803674995,28.643159
Kepler-60 b,54.76847077447933,27.204474
K2-187 c,54.7682075026402,28.660716000000004
Kepler-285 c,54.76819250753374,30.267075
Kepler-251 b,54.76392131081354,29.165622000000003
HD 3167 d,54.76071672944089,27.297477999999998
Kepler-1332 b,54.74973014616268,30.269973999999998
GJ 143 b,54.743700795020374,41.165237999999995
Kepler-1564 b,54.74255867427718,31.277793
Kepler-1127 b,54.742366917419076,26.413776
Kepler-743 b,54.738280049442324,29.33874
Kepler-179 c,54.73594584532318,26.497867000000003
Kepler-1962 b,54.73591750075437,30.090589
Kepler-1357 b,54.73523645083195,29.08756
K2-187 b,54.73330445928595,29.059139000000002
Kepler-352 b,54.730720099130046,31.791238
Kepler-255 d,54.729340042965845,28.698521999999997
Kepler-1969 b,54.72862159893973,28.099121
K2-407 b,54.718834744302995,29.302315
Kepler-1477 b,54.71668143262586,30.861760999999998
Kepler-317 c,54.713849977324166,28.356538999999998
Kepler-286 b,54.71124606871998,29.018382
Kepler-180 b,54.71123688098177,30.085021
K2-407 c,54.710194342718886,29.733452999999997
Kepler-1556 b,54.71013364184144,27.217091999999997
K2-369 b,54.70936237816428,29.235937
TOI-2196 b,54.70828185963584,19.138232
K2-227 b,54.70827935942308,29.497443
K2-187 e,54.70111555832677,28.585124
Kepler-913 b,54.6977338184363,27.716055
Kepler-466 c,54.69611383225643,29.207887999999997
EPIC 206024342 c,54.69229275467311,28.380461
Kepler-255 b,54.69227226511031,28.494239
Kepler-1194 b,54.69135798551121,30.516993
Kepler-1310 b,54.689209851580635,28.196248
Kepler-286 d,54.68739855080611,29.260837000000002
Kepler-1683 b,54.684866949464656,28.999137
Kepler-1156 b,54.68391821594707,30.219825
K2-208 b,54.68206861489897,27.604181999999998
EPIC 212587672 b,54.677352611362,30.792693999999997
HD 108236 f,54.67659729019206,30.952833000000002
Kepler-19 b,54.67419893630019,25.675769999999996
Kepler-1532 b,54.66754771715316,28.591451
Kepler-1133 b,54.6655102821319,27.68468
TOI-1860 b,54.65474116493487,28.727991000000003
Kepler-1471 c,54.653937003658804,28.086650000000002
Kepler-1386 b,54.653559037656855,29.518587
Kepler-1252 b,54.65319305947594,29.212101
Kepler-1885 b,54.651943307416786,28.108768
Kepler-301 c,54.65096292610072,29.112122000000003
K2-396 b,54.6474282947176,27.580421
Kepler-286 c,54.64713675176098,28.753989
Kepler-1095 b,54.64693088781319,29.430065
HD 216520 c,54.64326490108276,63.363284
EPIC 220554210 c,54.64209579706203,27.483037999999997
K2-190 b,54.641509689984225,29.74496
Kepler-1399 b,54.640726750931265,28.958731
Kepler-286 e,54.63956322845726,31.890742
Kepler-1534 b,54.6384570342286,26.835986000000002
Kepler-134 c,54.63836960343328,29.848605
K2-168 b,54.63734327156865,28.941725
Kepler-1991 b,54.63684717683408,30.011222
Kepler-301 b,54.63373964955065,28.726975999999997
EPIC 212624936 b,54.632924733880394,29.032314999999997
Kepler-1282 b,54.632008838960424,27.899292999999997
Kepler-373 c,54.62934829423139,30.241422
Kepler-1311 b,54.62833437946645,29.346979
Kepler-831 b,54.626570826213296,29.285825
Kepler-953 c,54.62591913396939,30.387174
HD 158259 b,54.625437558698486,28.839360000000003
Kepler-826 b,54.624312028384395,29.029391
Kepler-403 b,54.624298558848565,29.038212
TOI-1736 b,54.622851922045015,23.735357
Kepler-162 b,54.6219983789125,29.289473
Kepler-922 b,54.62188773547504,28.294953
Kepler-1440 b,54.620095897666985,31.806859999999997
Kepler-1575 b,54.61966831033945,28.859589000000003
Kepler-319 b,54.61887338449245,27.829314
Kepler-1372 b,54.61871585009428,28.869534
EPIC 201595106 b,54.618584538494,28.738835
Kepler-299 b,54.61757100381929,28.867462999999997
Kepler-878 b,54.61598053752953,31.056869
Kepler-1912 b,54.61537511401154,29.132933
Kepler-542 b,54.61490679603373,29.512086
K2-352 b,54.61260051495233,28.776834
Kepler-1860 b,54.60523335702909,31.337066000000004
Kepler-173 b,54.604895626216944,28.996655999999998
Kepler-380 c,54.60448861133902,29.239891
Kepler-1591 b,54.604335175290736,29.116045
Kepler-1466 b,54.60254465834826,32.940514
K2-244 b,54.60121927243914,30.207537000000002
Kepler-132 c,54.60055884643302,29.15624
TOI-2260 b,54.598237543691134,27.356897000000004
Kepler-1429 b,54.59783110192506,29.032770000000003
Kepler-1574 b,54.597432751312624,29.263274
Kepler-11 g,54.59705763422081,36.446948
Kepler-85 b,54.59447096152883,26.885435
Kepler-171 d,54.59304463302162,33.579173000000004
Kepler-48 b,54.592772093368495,26.822269
HD 134606 e,54.59257162109285,28.910923
Kepler-1098 b,54.59154858531023,28.815442
Kepler-1568 b,54.59093103609799,30.408297
Kepler-1287 b,54.590734542045695,29.314158000000003
Kepler-796 b,54.5903515752848,28.854806999999997
EPIC 206024342 b,54.58889320613882,27.499150999999998
Kepler-1928 b,54.58740361770983,30.891051000000004
Kepler-1441 b,54.58555979811839,32.211136
KOI-351 b,54.585548177699685,29.067345
Kepler-374 d,54.58546199598219,28.888931
Kepler-1436 b,54.58534909792259,28.837522999999997
Kepler-1631 b,54.584492177254226,28.867843999999998
Kepler-157 b,54.584345471229994,28.708872000000003
Kepler-1933 b,54.58405850665425,29.625688
Kepler-382 b,54.581633357958765,28.921986999999998
Kepler-1390 b,54.5809628308099,29.821997
Kepler-90 i,54.58072226773348,29.747591
HD 93351 b,54.58054183261853,27.219041
Kepler-215 b,54.58036593802818,28.595448
Kepler-1193 b,54.580193236669786,28.721182
Kepler-603 d,54.580188027310214,28.871380000000002
Kepler-1506 b,54.58018689871587,29.332794
Kepler-1185 b,54.58017175497815,40.875936
Kepler-1888 b,54.579163966857756,29.137092
Kepler-1257 b,54.57766055335711,28.066864000000002
HD 108236 b,54.577043531706785,27.757026
Kepler-1253 b,54.57523268841818,34.524921
